index,d1,d2,number of calculations,point type,Cids (may be more than one)
2005,467.828003,146.792007,23,1,1
2006,331.10101299999997,308.028015,24,1,4
2007,51.235001000000004,166.69700600000002,8,1,17
2008,332.03799399999997,329.566986,28,1,4
2009,210.488998,142.259995,48,1,1
2010,368.291992,266.548004,30,1,1
2011,614.4229740000001,205.113007,29,1,1
2012,594.77002,413.350006,32,1,1
2013,522.583984,107.244003,11,1,27
2014,319.819,93.380997,19,1,1
2015,147.041,318.235992,9,1,10
2016,556.880005,129.380005,22,1,1
2017,541.911011,320.73400899999996,14,1,1
2018,666.361023,272.390015,13,1,1
2019,523.780029,353.62701400000003,45,1,1
2020,643.788025,79.888,13,1,14
2021,521.210022,123.622002,14,1,1
2022,37.363997999999995,85.425003,9,1,8
2023,533.984009,122.54699699999999,14,1,1
2024,218.959,420.131012,18,1,13
2025,371.816986,422.007996,10,1,4
2026,647.758972,120.481003,5,1,14
2027,268.93600499999997,113.037003,12,1,1
2028,260.079987,84.649002,24,1,1
2029,551.169006,201.645004,24,1,1
2030,272.670013,49.078998999999996,18,1,14
2031,183.845001,254.06900000000002,7,1,6
2032,657.289001,282.923004,16,1,1
2033,89.361,303.09899900000005,6,1,17
2034,601.072021,108.820999,17,1,14
2035,637.85199,440.880005,36,1,1
2036,431.658997,123.660004,16,1,1
2037,229.61000099999998,380.32800299999997,14,1,7
2038,91.754997,392.940002,13,1,25
2039,206.451996,426.68301399999996,11,1,10
2040,69.579002,99.589996,14,1,6
2041,624.721985,107.380997,21,1,14
2042,119.538002,392.367004,7,1,17
2043,204.171997,109.783997,22,1,1
2044,603.932983,219.02999900000003,21,1,1
2045,140.83999599999999,113.351997,25,1,1
2046,156.341003,458.14498899999995,7,1,35
2047,570.7969969999999,159.531998,12,1,1
2048,355.99899300000004,284.10598799999997,25,1,1
2049,345.122009,281.928009,17,1,1
2050,73.542999,302.657013,8,1,30
2051,117.334,85.002998,32,1,1
2052,99.083,95.623001,17,1,4
2053,428.665009,126.79499799999999,19,1,1
2054,504.03299000000004,253.86099199999998,26,1,1
2055,54.681999,180.358002,10,1,17
2056,272.306,162.854996,11,1,1
2057,30.129998999999998,335.924988,2,0,39
2058,153.212997,372.875,20,1,8
2059,25.605,325.39099100000004,6,1,51
2060,421.130005,48.554001,11,1,36
2061,304.118988,141.563995,18,1,1
2062,119.35700200000001,271.14898700000003,9,1,8
2063,442.001007,133.891006,25,1,1
2064,120.775002,390.184998,5,1,17
2065,158.442001,256.958008,10,1,7
2066,433.424988,89.113998,10,1,27
2067,544.1900019999999,351.43899500000003,20,1,1
2068,642.366028,345.06298799999996,28,1,1
2069,153.695999,183.013,14,1,3
2070,191.475006,248.979004,8,1,6
2071,554.85498,194.48100300000002,11,1,1
2072,163.283005,357.158997,9,1,10
2073,517.570007,307.31100499999997,16,1,1
2074,153.804993,420.48800700000004,12,1,38
2075,51.939999,426.623993,14,1,19
2076,108.384003,85.649002,29,1,1
2077,412.196991,298.033997,38,1,1
2078,541.5930179999999,376.772003,32,1,1
2079,258.10900899999996,270.138,16,1,4
2080,141.477997,367.346008,9,1,8
2081,212.710007,180.66499299999998,21,1,1
2082,638.947021,307.286011,27,1,1
2083,559.8809809999999,445.92999299999997,23,1,1
2084,414.194,315.346008,30,1,1
2085,527.396973,75.471001,7,1,14
2086,309.053986,271.596008,21,1,1
2087,481.76998899999995,59.764998999999996,13,1,14
2088,616.215027,194.692001,19,1,1
2089,359.90799,261.221008,33,1,1
2090,228.701996,104.393997,13,1,1
2091,120.665001,425.10598799999997,8,1,9
2092,453.44100999999995,317.450012,41,1,1
2093,618.890991,273.38198900000003,17,1,1
2094,488.47399900000005,83.054001,18,1,14
2095,268.415009,440.296997,14,1,7
2096,355.62701400000003,290.566986,15,1,1
2097,650.7529910000001,106.275002,10,1,14
2098,609.5599980000001,258.66598500000003,18,1,1
2099,156.55200200000002,112.412003,34,1,1
2100,529.145996,213.373993,13,1,1
2101,49.973,433.299011,9,1,45
2102,358.43701200000004,265.58401499999997,32,1,1
2103,431.41900599999997,145.755005,16,1,1
2104,105.994003,81.689003,25,1,1
2105,524.026978,299.35101299999997,25,1,1
2106,174.033005,96.694,16,1,1
2107,102.415001,87.26799799999999,27,1,1
2108,414.843994,292.89099100000004,41,1,1
2109,611.062012,236.78700299999997,12,1,1
2110,191.18099999999998,349.95901499999997,11,1,13
2111,292.513,276.385986,20,1,4
2112,170.369995,88.633003,15,1,1
2113,442.085999,309.554993,41,1,1
2114,54.366001000000004,311.60101299999997,10,1,29
2115,100.29900400000001,55.071999,27,1,1
2116,506.381012,55.862999,8,1,36
2117,309.26599100000004,255.544998,20,1,1
2118,464.48498499999994,335.524994,41,1,1
2119,194.449997,379.445007,12,1,37
2120,52.751999,326.516998,13,1,21
2121,108.035004,264.54098500000003,11,1,8
2122,103.443001,275.113007,11,1,32
2123,321.941986,272.235992,16,1,1
2124,119.943001,421.76699800000006,6,1,9
2125,613.65802,445.60101299999997,29,1,1
2126,691.1719969999999,66.835999,4,1,59
2127,309.149994,419.242004,7,1,6
2128,564.544006,310.093994,30,1,1
2129,564.044006,159.546005,18,1,1
2130,351.368988,258.90799,32,1,1
2131,174.166,156.988007,15,1,1
2132,334.174011,380.343994,13,1,4
2133,253.628006,176.826996,33,1,1
2134,162.182007,334.56201200000004,13,1,10
2135,347.105011,363.760986,15,1,4
2136,165.358002,101.518997,17,1,1
2137,644.038025,158.098007,15,1,1
2138,507.993011,254.287994,27,1,1
2139,544.6209719999999,383.035004,27,1,1
2140,335.777008,326.621002,20,1,4
2141,609.77002,227.156998,23,1,1
2142,345.196991,351.02999900000003,13,1,4
2143,308.510986,346.74899300000004,14,1,4
2144,451.22399900000005,145.774994,20,1,1
2145,608.4520259999999,292.131012,26,1,1
2146,183.123001,86.739998,20,1,1
2147,654.47998,427.131989,20,1,1
2148,80.211998,173.904007,14,1,10
2149,26.441999,375.30899,9,1,51
2150,217.643997,429.118011,17,1,37
2151,646.875,444.993011,43,1,1
2152,506.799988,351.681,34,1,1
2153,595.383972,448.040985,32,1,1
2154,276.088013,90.628998,19,1,1
2155,294.13198900000003,173.787003,16,1,1
2156,79.601997,392.322998,7,1,34
2157,655.8740230000001,420.082001,23,1,1
2158,88.149002,161.701004,11,1,13
2159,133.778,96.550003,38,1,1
2160,149.748001,177.44400000000002,7,1,4
2161,443.709991,367.83700600000003,23,1,1
2162,350.74798599999997,323.821014,13,1,4
2163,57.181000000000004,288.085999,4,1,33
2164,555.919006,231.330002,19,1,1
2165,95.350998,302.39099100000004,3,-1,-1
2166,450.235992,343.704987,38,1,1
2167,46.91,93.008003,8,1,10
2168,231.17700200000002,274.618988,10,1,3
2169,441.214996,86.745003,11,1,14
2170,455.64599599999997,75.527,11,1,14
2171,354.667999,341.399994,14,1,4
2172,280.463013,153.158005,23,1,1
2173,497.61199999999997,346.02600099999995,31,1,1
2174,501.173004,209.048996,19,1,1
2175,645.263,212.49499500000002,20,1,1
2176,317.256012,309.464996,20,1,4
2177,300.05899,132.73599199999998,20,1,1
2178,126.082001,394.15799,7,1,42
2179,429.493988,355.82800299999997,22,1,1
2180,654.52002,373.347992,21,1,1
2181,32.537997999999995,29.874001,20,1,4
2182,142.261002,77.667,21,1,1
2183,564.01001,432.73001100000005,26,1,1
2184,304.115997,257.178009,18,1,1
2185,308.024994,164.735001,30,1,1
2186,232.84100299999997,426.64800999999994,9,1,13
2187,612.083984,165.33500700000002,17,1,1
2188,126.17199699999999,329.49899300000004,11,1,8
2189,290.52301,157.41000400000001,23,1,1
2190,627.9240110000001,203.328003,23,1,1
2191,152.261993,71.196999,23,1,1
2192,591.130005,404.27398700000003,29,1,1
2193,326.963013,326.903992,8,1,4
2194,370.33700600000003,190.397995,24,1,1
2195,330.78799399999997,180.082001,23,1,1
2196,151.707001,78.414001,24,1,1
2197,589.5469969999999,288.450989,24,1,1
2198,473.80999800000006,148.496002,24,1,1
2199,545.2459719999999,354.68399,25,1,1
2200,639.1849980000001,187.488998,23,1,1
2201,656.6849980000001,298.52999900000003,19,1,1
2202,277.18899500000003,162.610001,17,1,1
2203,276.652008,405.22900400000003,11,1,6
2204,303.83700600000003,435.47900400000003,13,1,6
2205,632.4479980000001,192.783005,20,1,1
2206,20.410999,163.542999,9,1,19
2207,412.507996,393.21200600000003,18,1,4
2208,58.841,107.244003,9,1,13
2209,435.696991,335.77301,25,1,1
2210,598.268982,228.289993,15,1,1
2211,558.700012,146.26400800000002,14,1,1
2212,630.961975,164.26800500000002,19,1,1
2213,341.52999900000003,321.295013,17,1,4
2214,148.658005,310.89801,13,1,10
2215,39.661999,164.313995,8,1,30
2216,210.00900299999998,171.345001,16,1,1
2217,621.991028,241.451996,17,1,1
2218,410.635986,293.777008,29,1,1
2219,91.571999,364.09899900000005,7,1,30
2220,238.542999,279.132996,8,1,4
2221,564.601013,366.442993,24,1,1
2222,386.359985,240.244003,17,1,1
2223,268.679993,260.722992,19,1,4
2224,70.307999,144.132996,9,1,10
2225,412.675995,304.78299,44,1,1
2226,592.1270139999999,253.71299700000003,19,1,1
2227,449.05999800000006,96.28600300000001,5,1,27
2228,623.942017,242.76199300000002,16,1,1
2229,238.451004,406.90799,13,1,7
2230,86.834999,161.037994,7,1,13
2231,96.86799599999999,88.46399699999999,8,1,4
2232,330.821014,174.278,23,1,1
2233,247.128006,263.612,15,1,4
2234,559.487,230.51199300000002,18,1,1
2235,447.72799699999996,352.005005,34,1,1
2236,75.721001,392.820007,11,1,33
2237,546.859009,441.51998899999995,26,1,1
2238,486.31500199999994,77.067001,18,1,14
2239,214.645004,437.125,20,1,10
2240,601.466003,191.121994,21,1,1
2241,116.70300300000001,154.315994,15,1,6
2242,72.30100300000001,310.14401200000003,12,1,25
2243,149.487,350.86199999999997,5,1,8
2244,596.130005,437.89199800000006,32,1,1
2245,529.145996,440.194,22,1,1
2246,35.727001,295.325989,12,1,19
2247,662.05603,342.528992,27,1,1
2248,329.033997,86.445999,24,1,1
2249,633.244995,322.492004,24,1,1
2250,502.875,340.617004,39,1,1
2251,113.540001,393.121002,10,1,52
2252,555.47699,422.02999900000003,35,1,1
2253,646.1270139999999,329.86199999999997,23,1,1
2254,638.429016,69.833,18,1,36
2255,488.710999,218.80200200000002,19,1,1
2256,157.011002,50.212002000000005,23,1,1
2257,168.554993,143.66000400000001,28,1,1
2258,229.983002,270.752991,15,1,4
2259,161.360001,158.388,19,1,4
2260,557.575012,195.173996,9,1,1
2261,74.208,274.56298799999996,6,1,16
2262,223.647995,97.890999,15,1,1
2263,611.283997,432.89401200000003,34,1,1
2264,460.02801500000004,316.214996,41,1,1
2265,424.130005,96.150002,15,1,1
2266,70.554001,138.330994,15,1,37
2267,540.382019,372.200989,40,1,1
2268,319.79599,274.15799,8,1,1
2269,190.654007,407.865997,17,1,10
2270,133.869995,335.019989,12,1,8
2271,276.389008,163.71899399999998,16,1,1
2272,182.28599499999999,402.95401,14,1,10
2273,531.919983,355.584991,28,1,1
2274,516.4990230000001,119.601997,22,1,1
2275,351.076996,315.341003,16,1,1
2276,164.522003,280.679993,13,1,7
2277,674.575012,410.329987,19,1,1
2278,100.364998,318.505005,3,-1,-1
2279,466.550995,55.700001,12,1,36
2280,616.35199,120.436996,12,1,14
2281,54.111000000000004,109.125,9,1,10
2282,581.9970089999999,309.536987,18,1,1
2283,613.5650019999999,264.571014,19,1,1
2284,404.15100099999995,290.87701400000003,39,1,1
2285,47.826,327.78299,6,1,11
2286,551.348999,159.41499299999998,23,1,1
2287,157.386002,52.582001,28,1,1
2288,342.77099599999997,282.610992,20,1,1
2289,623.0650019999999,175.311005,18,1,1
2290,97.54699699999999,439.26699800000006,8,1,25
2291,282.576996,111.933998,14,1,1
2292,114.408997,395.100006,7,1,52
2293,653.0,117.688004,20,1,14
2294,229.63400299999998,413.161011,10,1,13
2295,280.82800299999997,112.178001,14,1,1
2296,71.538002,85.821999,15,1,3
2297,277.721008,255.94999700000002,19,1,4
2298,611.046021,256.673004,11,1,1
2299,566.963989,293.50698900000003,26,1,1
2300,40.082001,308.48999,5,1,19
2301,131.647003,428.01998899999995,10,1,17
2302,625.7349849999999,129.759995,8,1,27
2303,233.244003,267.003998,6,1,4
2304,490.42999299999997,170.147003,18,1,1
2305,457.876007,50.035999,16,1,36
2306,624.570984,223.99099700000002,19,1,1
2307,62.589001,370.031006,10,1,29
2308,88.208,395.247009,10,1,25
2309,476.503998,219.40100099999998,21,1,1
2310,175.442993,423.556,13,1,8
2311,272.63198900000003,374.274994,11,1,6
2312,40.106998,108.820999,12,1,38
2313,456.743988,170.561996,22,1,1
2314,395.718994,386.11801099999997,19,1,4
2315,313.786987,335.82901,16,1,4
2316,651.4229740000001,329.33700600000003,21,1,1
2317,318.621002,424.33898899999997,11,1,6
2318,259.855011,106.15299999999999,14,1,1
2319,548.778992,186.960999,18,1,1
2320,613.737,428.204987,45,1,1
2321,173.949997,432.247986,13,1,8
2322,33.903999,75.584,16,1,10
2323,259.119995,88.228996,18,1,1
2324,295.781006,263.85598799999997,22,1,1
2325,271.019989,433.94000199999994,14,1,7
2326,508.71700999999996,122.723,17,1,1
2327,355.85900899999996,394.457001,11,1,4
2328,114.906998,420.79599,7,1,16
2329,490.80499299999997,207.901993,21,1,1
2330,629.5,162.934006,15,1,1
2331,619.395996,420.924011,30,1,1
2332,193.755997,178.921005,12,1,4
2333,532.112976,131.972,7,1,1
2334,496.27200300000004,278.87701400000003,21,1,1
2335,161.382996,346.95401,15,1,10
2336,647.05603,324.76599100000004,29,1,1
2337,352.927002,262.386993,32,1,1
2338,55.134997999999996,382.346008,11,1,11
2339,234.380997,261.789001,17,1,4
2340,448.923004,60.992001,14,1,14
2341,47.650002,377.37701400000003,8,1,19
2342,614.242981,404.51300000000003,33,1,1
2343,552.546021,431.662994,24,1,1
2344,424.803009,289.434998,35,1,1
2345,96.295998,40.417999,14,1,1
2346,467.67700199999996,326.963989,42,1,1
2347,88.879997,146.820007,13,1,7
2348,67.905998,94.487999,11,1,6
2349,498.26901200000003,221.731003,23,1,1
2350,367.471985,342.51300000000003,26,1,4
2351,561.195984,389.204987,31,1,1
2352,448.22900400000003,74.790001,10,1,14
2353,546.09198,350.246002,17,1,1
2354,656.057007,243.156998,28,1,1
2355,27.955999,336.04599,8,1,46
2356,319.294006,329.545013,25,1,4
2357,88.706001,176.684998,16,1,10
2358,456.951996,300.67099,31,1,1
2359,336.209991,399.881012,16,1,3
2360,296.071014,271.73199500000004,18,1,4
2361,64.744003,158.330994,10,1,8
2362,275.420013,425.39099100000004,11,1,7
2363,468.571014,154.66099499999999,24,1,1
2364,395.890015,379.558014,9,1,4
2365,176.962006,400.602997,14,1,8
2366,174.128998,410.992004,10,1,8
2367,153.593002,409.774994,13,1,32
2368,238.388,258.166992,10,1,4
2369,526.026001,304.89300499999996,16,1,1
2370,137.104004,271.696991,5,1,10
2371,153.729004,168.953003,14,1,4
2372,375.43798799999996,426.63500999999997,9,1,4
2373,54.256001,301.992004,10,1,20
2374,84.650002,91.606003,16,1,4
2375,198.940994,181.503006,8,1,4
2376,466.588013,170.358994,23,1,1
2377,331.157013,177.628998,26,1,1
2378,37.481998,321.958008,6,1,45
2379,511.716003,85.905998,19,1,14
2380,539.062012,354.10400400000003,29,1,1
2381,512.455994,416.98699999999997,33,1,1
2382,332.075989,275.98098799999997,22,1,1
2383,324.865997,350.670013,20,1,4
2384,367.772003,467.67700199999996,10,1,6
2385,56.866001000000004,290.48098799999997,7,1,33
2386,36.077,359.302002,9,1,31
2387,36.126999,194.513,6,1,20
2388,151.128998,329.51300000000003,15,1,10
2389,68.915001,87.277,7,1,6
2390,421.292999,368.027008,13,1,1
2391,240.766006,258.825989,15,1,4
2392,520.3809809999999,124.810997,19,1,1
2393,486.26599100000004,225.97099300000002,21,1,1
2394,510.865997,349.673004,30,1,1
2395,248.30099500000003,167.835999,49,1,1
2396,14.943,109.986,9,1,12
2397,135.242004,264.53799399999997,13,1,37
2398,272.992004,188.348007,39,1,1
2399,641.893982,260.89801,9,1,1
2400,642.3720089999999,336.21701,19,1,1
2401,566.937988,321.62701400000003,24,1,1
2402,83.333,151.75,11,1,13
2403,264.889008,421.884003,18,1,7
2404,501.681,224.604004,19,1,1
2405,465.496002,171.522003,20,1,1
2406,496.628998,150.209,24,1,1
2407,474.39401200000003,90.543999,11,1,14
2408,630.507019,168.14399699999998,26,1,1
2409,502.069,84.945,21,1,14
2410,602.859009,107.010002,10,1,14
2411,342.62298599999997,325.799011,20,1,4
2412,181.108002,266.237,12,1,6
2413,271.634003,365.428009,13,1,6
2414,258.335999,153.634003,17,1,1
2415,572.583984,310.57800299999997,20,1,1
2416,109.78600300000001,413.450012,9,1,16
2417,92.59899899999999,420.66900599999997,8,1,25
2418,625.935974,112.658997,18,1,14
2419,133.453003,289.019989,12,1,10
2420,123.494003,404.996002,8,1,17
2421,274.260986,86.63200400000001,18,1,1
2422,528.51001,145.59399399999998,25,1,1
2423,341.917999,339.516998,26,1,4
2424,230.89700299999998,171.483002,37,1,1
2425,199.059006,256.77398700000003,11,1,6
2426,221.32899500000002,275.558014,9,1,3
2427,212.91400099999998,91.778999,18,1,1
2428,627.2540280000001,340.16598500000003,20,1,1
2429,517.525024,135.08500700000002,22,1,1
2430,565.257019,225.20399500000002,10,1,1
2431,133.326004,361.27099599999997,12,1,38
2432,67.842003,32.918999,25,1,1
2433,626.469971,128.632996,10,1,27
2434,646.8150019999999,132.509995,11,1,27
2435,625.69397,459.377991,34,1,1
2436,435.459991,348.16299399999997,20,1,1
2437,103.601997,389.091003,8,1,16
2438,592.161011,407.85400400000003,42,1,1
2439,289.294006,152.195007,22,1,1
2440,423.81298799999996,341.303009,26,1,1
2441,216.88999900000002,40.529999,13,1,14
2442,434.22601299999997,100.897003,21,1,1
2443,299.951996,273.015015,5,1,1
2444,316.47900400000003,180.695999,26,1,1
2445,184.158997,181.39399699999998,19,1,4
2446,49.705002,382.511993,5,1,19
2447,238.479996,260.67099,13,1,4
2448,644.77002,129.854996,11,1,14
2449,651.528015,138.403,4,1,27
2450,645.763,121.16999799999999,15,1,14
2451,158.766006,351.059998,14,1,10
2452,158.873001,304.66598500000003,14,1,13
2453,79.989998,399.941986,5,1,34
2454,224.55299399999998,172.164001,26,1,1
2455,506.337006,55.812,12,1,36
2456,97.140999,304.058014,7,1,42
2457,36.789001,97.44899699999999,5,1,32
2458,152.479004,377.285004,18,1,8
2459,657.643982,44.185001,2,-1,-1
2460,549.85199,456.408997,25,1,1
2461,222.30299399999998,161.848007,25,1,1
2462,339.567993,346.40499900000003,9,1,4
2463,551.853027,43.108002,2,-1,-1
2464,26.531999999999996,169.671005,9,1,11
2465,36.666,165.397995,6,1,25
2466,432.82901,164.287994,14,1,1
2467,464.18499800000006,218.97399900000002,17,1,1
2468,175.567993,353.932007,9,1,10
2469,653.919006,179.746002,24,1,1
2470,124.792999,348.795013,8,1,28
2471,490.10101299999997,56.146999,15,1,36
2472,554.601013,194.904999,13,1,1
2473,508.81500199999994,54.483002,11,1,36
2474,255.455002,172.550995,48,1,1
2475,543.2490230000001,347.808014,23,1,1
2476,525.994995,118.95300300000001,15,1,1
2477,312.286987,111.995003,19,1,1
2478,235.33999599999999,26.372,9,1,36
2479,458.48098799999997,336.72601299999997,32,1,1
2480,479.65799000000004,212.089005,20,1,1
2481,134.01899699999998,282.917999,10,1,10
2482,161.046997,167.031998,19,1,4
2483,160.617996,408.389008,13,1,8
2484,512.437012,244.548996,21,1,1
2485,102.646004,160.132996,9,1,7
2486,271.821014,185.621002,28,1,1
2487,499.77999900000003,161.895996,24,1,1
2488,158.51400800000002,27.805999999999997,18,1,14
2489,551.369995,298.72900400000003,23,1,1
2490,639.921021,416.484985,23,1,1
2491,372.53299,83.910004,9,1,1
2492,317.621002,108.413002,21,1,1
2493,319.989014,82.98200200000001,19,1,1
2494,522.89502,318.70901499999997,20,1,1
2495,239.25500499999998,228.132004,16,1,4
2496,427.45599400000003,134.679993,22,1,1
2497,263.57800299999997,110.153999,17,1,1
2498,300.118988,345.110992,11,1,4
2499,653.6259769999999,430.97000099999997,31,1,1
2500,343.32901,369.993988,15,1,4
2501,436.881012,365.071014,15,1,1
2502,129.936005,290.68701200000004,8,1,10
2503,556.302979,198.563995,20,1,1
2504,644.117981,349.385986,21,1,1
2505,216.61500499999997,37.844002,23,1,14
2506,279.950012,94.095001,12,1,1
2507,548.299988,152.550995,14,1,1
2508,59.560001,394.49798599999997,7,1,11
2509,461.59500099999997,69.349998,13,1,14
2510,634.6240230000001,92.684998,14,1,14
2511,558.9580080000001,439.26901200000003,33,1,1
2512,335.207001,418.160004,13,1,3
2513,193.147995,246.57000699999998,12,1,6
2514,47.862999,148.737,8,1,43
2515,400.56601,401.707001,10,1,4
2516,534.138,337.075989,29,1,1
2517,214.039993,110.087997,25,1,1
2518,66.93,161.462997,11,1,8
2519,28.518,323.885986,7,1,48
2520,528.9680179999999,122.71399699999999,24,1,1
2521,173.638,179.554993,18,1,4
2522,22.886999,315.179993,4,1,51
2523,559.263,143.604004,14,1,1
2524,618.481018,344.968994,17,1,1
2525,164.078995,91.50700400000001,17,1,1
2526,467.27801500000004,171.283997,24,1,1
2527,556.708984,316.79098500000003,15,1,1
2528,188.634003,411.454987,13,1,10
2529,60.924999,378.11499,11,1,21
2530,106.712997,158.567993,10,1,6
2531,275.488007,408.147003,11,1,6
2532,41.708,347.080994,8,1,19
2533,432.43701200000004,311.365997,36,1,1
2534,21.540001,96.425003,11,1,25
2535,377.19101,109.82399699999999,11,1,1
2536,24.172001,343.841003,9,1,51
2537,178.673996,284.100006,18,1,7
2538,514.143982,129.276001,16,1,1
2539,684.469971,351.195007,24,1,1
2540,157.382996,205.35699499999998,7,1,6
2541,510.950989,126.253998,9,1,1
2542,623.473999,391.352997,15,1,1
2543,637.362976,310.112,30,1,1
2544,634.3259889999999,138.904999,7,1,1
2545,286.78799399999997,278.920013,23,1,4
2546,217.438004,441.872986,17,1,10
2547,179.408005,367.941986,9,1,10
2548,171.26899699999998,99.591003,19,1,1
2549,274.084991,419.213013,4,1,7
2550,613.026978,248.68099999999998,8,1,1
2551,237.82000699999998,168.024994,44,1,1
2552,656.8270259999999,170.574005,21,1,1
2553,665.525024,311.744995,25,1,1
2554,540.10199,252.257004,21,1,1
2555,267.86801099999997,149.033005,18,1,1
2556,241.117004,265.01001,13,1,4
2557,314.509003,405.77398700000003,10,1,6
2558,528.705017,144.86099199999998,21,1,1
2559,542.822021,330.971985,18,1,1
2560,611.1209719999999,288.272003,17,1,1
2561,32.124001,169.83500700000002,6,1,33
2562,631.776001,402.169006,20,1,1
2563,545.742981,122.25700400000001,15,1,1
2564,325.927002,100.54900400000001,18,1,1
2565,92.28600300000001,295.358002,6,1,15
2566,385.503998,263.18600499999997,31,1,1
2567,215.042999,411.196991,8,1,13
2568,649.169983,316.174011,33,1,1
2569,596.1220089999999,280.35699500000004,17,1,1
2570,277.18701200000004,50.123001,20,1,14
2571,67.975998,157.570007,11,1,8
2572,315.609985,100.106003,19,1,1
2573,626.8229980000001,247.104996,16,1,1
2574,644.0830080000001,85.889999,11,1,14
2575,376.906006,107.985001,17,1,1
2576,599.3740230000001,413.292999,38,1,1
2577,20.355,75.446999,5,1,16
2578,549.710022,411.792999,21,1,1
2579,513.1669919999999,84.627998,10,1,14
2580,341.677002,412.277008,11,1,3
2581,633.768005,438.717987,34,1,1
2582,430.118011,366.070007,26,1,1
2583,234.621002,420.167999,12,1,7
2584,459.31799299999994,304.73999,42,1,1
2585,31.816,269.490997,5,1,49
2586,49.958,307.60900899999996,7,1,21
2587,624.659973,458.54400599999997,33,1,1
2588,520.026001,223.936996,18,1,1
2589,429.55700700000006,370.87399300000004,22,1,1
2590,403.957001,307.222992,33,1,1
2591,535.6270139999999,140.85600300000002,21,1,1
2592,187.298996,103.68,18,1,1
2593,321.704987,107.946999,19,1,1
2594,73.977997,100.793999,10,1,6
2595,177.628998,375.40799,11,1,10
2596,403.821991,298.033997,40,1,1
2597,300.255005,69.95099599999999,25,1,1
2598,44.019001,183.253998,8,1,30
2599,529.088989,85.565002,6,1,14
2600,316.306,449.72000099999997,5,1,6
2601,427.56100499999997,139.399994,23,1,1
2602,96.811996,139.725006,11,1,6
2603,488.153992,149.151001,24,1,1
2604,328.932007,355.60199,21,1,4
2605,552.862,41.332001,3,-1,-1
2606,426.35000599999995,416.700989,19,1,4
2607,654.526978,415.213989,16,1,1
2608,337.756012,432.27200300000004,12,1,6
2609,431.992004,50.605,10,1,36
2610,529.75,91.084999,19,1,14
2611,649.7990110000001,419.57299800000004,20,1,1
2612,383.829987,398.26901200000003,19,1,4
2613,503.459015,90.054001,9,1,14
2614,361.161987,352.62600699999996,18,1,4
2615,176.460999,256.299988,8,1,6
2616,364.11801099999997,275.18701200000004,36,1,1
2617,517.559021,238.29699700000003,21,1,1
2618,79.410004,312.38501,2,-1,-1
2619,456.877014,309.286987,39,1,1
2620,453.81201200000004,330.363007,25,1,1
2621,112.038002,266.48098799999997,8,1,8
2622,604.408997,193.24899299999998,24,1,1
2623,113.735001,451.51000999999997,7,1,30
2624,365.545013,26.503,3,-1,-1
2625,246.042999,140.806,24,1,1
2626,245.315002,70.51799799999999,18,1,1
2627,605.19397,198.729004,22,1,1
2628,543.606018,376.45401,34,1,1
2629,146.537994,273.415009,11,1,13
2630,313.734985,438.216003,9,1,6
2631,274.15499900000003,151.121002,32,1,1
2632,146.962997,343.81201200000004,9,1,8
2633,228.440994,344.549988,9,1,26
2634,545.802979,295.734985,24,1,1
2635,496.01901200000003,299.809998,18,1,1
2636,377.36199999999997,145.630997,11,1,1
2637,537.3690190000001,135.404999,21,1,1
2638,478.368011,357.381012,29,1,1
2639,634.114014,433.450012,30,1,1
2640,207.701996,164.740997,23,1,1
2641,216.882996,317.929993,12,1,6
2642,633.005005,214.638,20,1,1
2643,582.921021,272.690002,23,1,1
2644,48.979,323.14898700000003,7,1,11
2645,534.2459719999999,219.477005,14,1,1
2646,95.790001,173.679993,13,1,13
2647,637.5319820000001,313.83401499999997,18,1,1
2648,184.455994,263.634003,9,1,6
2649,232.05799900000002,252.19900499999997,14,1,4
2650,602.971985,150.763,21,1,1
2651,645.991028,76.435997,14,1,36
2652,324.77600099999995,47.397999,17,1,14
2653,550.383972,139.181,22,1,1
2654,109.36799599999999,174.509003,14,1,7
2655,324.64401200000003,79.393997,21,1,1
2656,168.783997,250.097,11,1,6
2657,524.663025,249.332001,16,1,1
2658,574.2520139999999,290.972992,18,1,1
2659,497.046997,95.819,11,1,14
2660,477.01098600000006,43.278999,6,1,44
2661,544.224976,414.717987,29,1,1
2662,324.27600099999995,405.121002,15,1,3
2663,500.64898700000003,230.05000299999998,21,1,1
2664,558.083984,344.408997,26,1,1
2665,309.371002,348.778015,14,1,4
2666,58.116001000000004,238.67999300000002,8,1,30
2667,544.304993,392.803009,39,1,1
2668,511.97799699999996,62.111999999999995,5,1,14
2669,488.65600599999993,49.91,6,1,24
2670,632.078979,229.30099500000003,21,1,1
2671,623.487976,217.16200299999997,17,1,1
2672,644.817017,455.40100099999995,43,1,1
2673,243.104996,77.766998,22,1,1
2674,394.664001,231.298996,16,1,1
2675,369.136993,287.411011,29,1,1
2676,317.820007,80.373001,22,1,1
2677,385.10101299999997,288.636993,22,1,1
2678,553.138,367.96200600000003,21,1,1
2679,392.169006,391.40100099999995,11,1,4
2680,29.25,110.994003,6,1,16
2681,241.30299399999998,410.13800000000003,5,1,7
2682,591.562988,282.49301099999997,26,1,1
2683,165.31900000000002,467.002991,4,1,28
2684,228.99000499999997,273.638,7,1,3
2685,295.316986,424.466003,9,1,6
2686,632.637024,392.834991,23,1,1
