index,d1,d2,Number of calculations,Point type,Cids (may be more than one
2743,0.901812542655539,0.43212745562987753,27,1,10
2744,0.9653301437093366,0.2610320165154296,17,1,10
2745,0.7233405913301165,0.6904914111950976,11,1,11
2746,0.9140827523847499,0.4055277077990108,19,1,10
2747,0.9889502013177103,0.14824810053980553,11,1,8
2748,0.9396849346702801,0.342041260016553,19,1,10
2749,0.8714507360832794,0.49048304209208976,19,1,10
2750,0.9427872428897486,0.33339498293217623,27,1,10
2751,0.19467989110839656,0.9808668309194796,4,1,39
2752,0.9536147243522077,0.3010298282540501,17,1,10
2753,0.27783202935402707,0.960629670302257,7,1,32
2754,0.899346189554732,0.4372372712079609,28,1,10
2755,0.6478233931636019,0.7617905560388611,12,1,11
2756,0.8499552450793645,0.5268548959268363,21,1,10
2757,0.9643656547713652,0.26457302186238896,22,1,10
2758,0.32076244238456303,0.9471596779611607,6,1,26
2759,0.8745233798252238,0.48498335862075465,16,1,10
2760,0.8466836825873766,0.5320965529302728,15,1,10
2761,0.7603149666847835,0.649554579258061,16,1,10
2762,0.7630805497470435,0.64630339206734,20,1,10
2763,0.940733917888516,0.3391455376886491,16,1,10
2764,0.85522812633382,0.5182517264105773,19,1,10
2765,0.9671605367327061,0.2541662766515328,24,1,10
2766,0.9808637328290222,0.1946954997443871,11,1,8
2767,0.7820161925418159,0.6232581123438359,25,1,10
2768,0.976216538866335,0.21679776115964286,13,1,10
2769,0.8065851182264748,0.591117963739543,36,1,10
2770,0.5343915793124487,0.8452370318200374,11,1,16
2771,0.1482015484315302,0.9889571785686663,7,1,43
2772,0.9546192967657334,0.2978288069386453,19,1,10
2773,0.5839619726266071,0.8117810138984785,8,1,14
2774,0.8623063657624295,0.5063869385811518,18,1,10
2775,0.7846447991986492,0.6199455936535977,30,1,10
2776,0.98852136224096,0.15108115830002444,14,1,8
2777,0.7981910858763017,0.6024043413087344,30,1,10
2778,0.6231467275176868,0.7821049520262597,4,1,13
2779,0.9416479578684637,0.33659935151772347,18,1,10
2780,0.9177818490064561,0.3970849753318436,21,1,10
2781,0.9244866827647558,0.3812143404839566,22,1,10
2782,0.49637046982419036,0.8681107974714475,8,1,16
2783,0.2128753412286469,0.977079366836076,9,1,36
2784,0.9881443056331891,0.15352794939261843,14,1,8
2785,0.957668820285596,0.2878722471041537,15,1,10
2786,0.9372934629305776,0.34854119462067323,22,1,10
2787,0.7932289545817026,0.6089234973403632,26,1,10
2788,0.13636254763610733,0.9906590006668241,7,1,44
2789,0.3991628505951949,0.9168800459736912,7,1,20
2790,0.8835129105621694,0.4684068070277845,21,1,10
2791,0.045692059809541614,0.9989555724206965,3,0,62
2792,0.3148411152594684,0.9491443895120353,7,1,26
2793,0.5851900468502392,0.8108961765031419,4,1,14
2794,0.9546084076122591,0.2978637072823526,19,1,10
2795,0.5347626366897368,0.8450023209439371,9,1,16
2796,0.777326780613208,0.629097032373787,19,1,10
2797,0.31512379388684564,0.9490505753258679,7,1,26
2798,0.38096139625094094,0.9245909444541048,17,1,20
2799,0.9716961078322882,0.23623436249534505,13,1,10
2800,0.9243432988781155,0.38156187678949643,24,1,10
2801,0.6434624163477762,0.7654777062383208,17,1,12
2802,0.7152991279547035,0.6988184009792822,20,1,11
2803,0.7409189883555705,0.6715944108568489,15,1,10
2804,0.8647083045308896,0.5022743752923438,20,1,10
2805,0.858374767539493,0.5130231558628923,12,1,10
2806,0.7872174607875743,0.6166754976737473,22,1,10
2807,0.9062234284154684,0.42279912226838207,24,1,10
2808,0.7309937266155809,0.6823841818570132,25,1,11
2809,0.8109034210579193,0.5851800079604246,39,1,10
2810,0.558094735152464,0.829777239140181,9,1,14
2811,0.9917865963837521,0.12790366387845276,10,1,8
2812,0.4874822140030839,0.8731329171613286,12,1,16
2813,0.7261733604532546,0.6875116366782656,13,1,11
2814,0.9262781304959102,0.37684058295916234,11,1,10
2815,0.42607179454379945,0.9046893532557052,11,1,19
2816,0.9739044580092756,0.2269583809196285,26,1,10
2817,0.7787204286523176,0.627371097516893,26,1,10
2818,0.6742344132055399,0.7385174040260537,10,1,11
2819,0.294213373538906,0.9557397610389851,8,1,31
2820,0.7758590985014582,0.6309062206639782,34,1,10
2821,0.5829595198872993,0.8125011988746659,12,1,14
2822,0.7244226222006158,0.6893561230916746,22,1,11
2823,0.19841165453230208,0.9801187761418279,5,1,38
2824,0.5664141989055059,0.8241207164476778,12,1,14
2825,0.8267854327200945,0.5625174203896677,34,1,10
2826,0.8928123814495076,0.45042874190093457,27,1,10
2827,0.9654069235304328,0.26074790890725297,18,1,10
2828,0.7075649388042109,0.706648326521045,7,1,11
2829,0.9680094061469763,0.2509139087635008,15,1,10
2830,0.7050562989540429,0.7091513345578835,14,1,11
2831,0.7852884571117923,0.6191300664052594,33,1,10
2832,0.23884633319814713,0.9710573768412449,6,1,35
2833,0.20898015419370247,0.9779198817659739,6,1,37
2834,0.24122251248743748,0.9704698343942733,6,1,35
2835,0.735781196879138,0.6772193369353114,18,1,11
2836,0.9084407775831228,0.41801358066954136,21,1,10
2837,0.9813129854181523,0.1924183584009416,13,1,8
2838,0.6472828558948767,0.7622498963362161,15,1,11
2839,0.834679372633267,0.5507361844844916,29,1,10
2840,0.3700523336106067,0.9290109097256847,10,1,20
2841,0.6029979525392928,0.7977427337390298,16,1,14
2842,0.8215960494679998,0.5700701110377355,33,1,10
2843,0.8093715500333211,0.5872969385214426,32,1,10
2844,0.835206069013533,0.5499371075704582,33,1,10
2845,0.8949783125127847,0.44610965034593036,20,1,10
2846,0.8302495790104445,0.5573918160082543,33,1,10
2847,0.3746147634172281,0.9271805536301191,18,1,20
2848,0.49044199086336737,0.8714738398815977,7,1,16
2849,0.825182198967142,0.564866655510619,29,1,10
2850,0.8490497473236522,0.5283129059275785,20,1,10
2851,0.8981768788148137,0.4396342734165291,22,1,10
2852,0.6945249524453713,0.7194686167101069,19,1,11
2853,0.9460257375246596,0.3240915055056581,14,1,10
2854,0.800479426502194,0.5993602320363928,25,1,10
2855,0.13301336558949892,0.9911142439570498,8,1,44
2856,0.37043074277069354,0.928860088931779,10,1,20
2857,0.9834955615901713,0.18093225343324917,9,1,8
2858,0.6942077986713477,0.7197746399143842,20,1,11
2859,0.8277634878549964,0.5610771855762193,34,1,10
2860,0.39663801066328647,0.9179751023296169,9,1,20
2861,0.9895528922165832,0.14417029342342116,14,1,8
2862,0.9078509690045141,0.419292997887593,18,1,10
2863,0.6459651264662286,0.763366920549659,19,1,11
2864,0.9231666110586427,0.38440006272957433,18,1,10
2865,0.9445723479994478,0.32830333442536047,21,1,10
2866,0.8976590476331567,0.44069063321374796,23,1,10
2867,0.6704750807874114,0.7419320494783295,14,1,11
2868,0.9809660686470655,0.1941792269093706,13,1,8
2869,0.12235307177672992,0.9924866376061686,12,1,45
2870,0.2780753988708128,0.9605592498866681,7,1,32
2871,0.18900504959459893,0.9819761154059417,11,1,39
2872,0.29045776477531293,0.9568878131117196,10,1,31
2873,0.9731812131285759,0.23003983657965288,16,1,10
2874,0.8567040983444811,0.5158081890390745,19,1,10
2875,0.7994230126222198,0.6007685468547884,29,1,10
2876,0.599354048403948,0.8004840564694576,20,1,14
2877,0.2351409715825485,0.9719612767405988,6,1,35
2878,0.9166044347621788,0.399795335358364,18,1,10
2879,0.7110354624149694,0.7031561499328088,20,1,11
2880,0.8929137792928468,0.450227701001355,26,1,10
2881,0.49775339428049076,0.867318602638183,9,1,16
2882,0.10688343208857237,0.9942715584511946,3,0,49
2883,0.9214063083705185,0.38860058529937025,18,1,10
2884,0.8940671778953773,0.44793289833433314,34,1,10
2885,0.7798092206765957,0.6260172356634924,20,1,10
2886,0.9240768891270585,0.3822066234136422,21,1,10
2887,0.3933831314138176,0.9193746308872456,10,1,20
2888,0.9603613387306933,0.2787581372290153,14,1,10
2889,0.8264361283747623,0.5630304838256391,34,1,10
2890,0.9585869907169225,0.28479989681928375,19,1,10
2891,0.990783584907749,0.13545437563013385,8,1,8
2892,0.8420516489826454,0.539396904371547,23,1,10
2893,0.9371341273220035,0.34896937889795826,26,1,10
2894,0.8033571550330055,0.595497507515586,34,1,10
2895,0.8875310766171088,0.4607478573350893,19,1,10
2896,0.7557484930122702,0.6548619818783824,14,1,10
2897,0.7239394458869064,0.689863521784533,22,1,11
2898,0.9197852173931467,0.3924221628107186,25,1,10
2899,0.8313952266863356,0.5556815428311226,26,1,10
2900,0.40950938195983,0.9123059059804876,18,1,19
2901,0.8355816601981244,0.5493662613780959,30,1,10
2902,0.878917832312106,0.47697321103369,19,1,10
2903,0.2617394841273169,0.9651385612691921,5,1,34
2904,0.9564257143352637,0.2919757746085802,20,1,10
2905,0.6935689136231196,0.7203902845372401,18,1,11
2906,0.4872664306722647,0.8732533570161132,10,1,16
2907,0.8486958868484124,0.528881169684256,18,1,10
2908,0.6319139462151289,0.7750385568336735,16,1,12
2909,0.757013737577549,0.6533989601452315,23,1,10
2910,0.9905977500423936,0.13680678934522078,12,1,8
2911,0.2189675542975019,0.9757321405821223,10,1,36
2912,0.7576387332203426,0.6526741529463799,15,1,10
2913,0.8048540818442748,0.5934727516395418,35,1,10
2914,0.9342972042969188,0.3564950687498516,16,1,10
2915,0.3863082012864797,0.9223697597052956,14,1,20
2916,0.952711085318801,0.3038775870489171,25,1,10
2917,0.8111894799649786,0.5847834022902393,39,1,10
2918,0.8242335165415511,0.5662500421276351,38,1,10
2919,0.9109344907750881,0.41255103140863786,21,1,10
2920,0.9392660952294631,0.34318974686373865,21,1,10
2921,0.7270449889458017,0.6865898222729486,22,1,11
2922,0.6185249958912532,0.7857651235946561,7,1,14
2923,0.7194147245898757,0.6945807757512968,18,1,11
2924,0.9898594324828774,0.14205035700298596,8,1,8
2925,0.9946955800549385,0.10286254429659626,3,0,6
2926,0.7337138588579594,0.6794585883773655,14,1,11
2927,0.8118839038091503,0.5838189160481307,34,1,10
2928,0.3862131800820963,0.9224095508671157,13,1,20
2929,0.45984507649209444,0.8879991585727882,10,1,17
2930,0.9878084711487277,0.15567409651837807,16,1,8
2931,0.6217605698825646,0.7832073759479724,9,1,13
2932,0.948682697375178,0.3162295680371405,27,1,10
2933,0.7097922841997213,0.7044110400118259,27,1,11
2934,0.7687388172944434,0.6395628434991674,21,1,10
2935,0.6463551405071404,0.7630367175568912,23,1,11
2936,0.9741856662913764,0.22574828369763295,24,1,10
2937,0.6325998783182889,0.7744787885744104,15,1,12
2938,0.9379010066387187,0.3469030148990901,24,1,10
2939,0.6992253131439538,0.7149013648460463,14,1,11
2940,0.5965837354775914,0.8025508373701963,13,1,14
2941,0.953991509242705,0.2998336210181002,22,1,10
2942,0.9227032409656948,0.3855109973935932,18,1,10
2943,0.4949567835025564,0.8689175924475252,10,1,16
2944,0.3633819562722288,0.9316402491604622,12,1,20
2945,0.9092462689829816,0.4162586003201943,18,1,10
2946,0.9104794928142387,0.413554220344475,22,1,10
2947,0.8813898471111343,0.47238960340952807,29,1,10
2948,0.7941311594773812,0.607746412204227,36,1,10
2949,0.9426420804092948,0.3338051950489039,28,1,10
2950,0.8022910644032528,0.596933034752388,29,1,10
2951,0.5514163794565576,0.8342301699573215,5,1,15
2952,0.9977264607918912,0.06739368988033538,3,0,2
2953,0.940280222968423,0.3404013840959712,19,1,10
2954,0.7465758886287521,0.6653002649316992,21,1,10
2955,0.9270321427637509,0.3749818746057582,13,1,10
2956,0.7984211471057777,0.6020993870236824,22,1,10
2957,0.8847291906809124,0.4661054163567485,23,1,10
2958,0.9294470663381792,0.36895548630607483,11,1,10
2959,0.8405057293572215,0.5418026568019811,21,1,10
2960,0.6784257386769593,0.7346689847139474,10,1,11
2961,0.12768818431674053,0.991814361453742,3,0,45
2962,0.7021490074326213,0.7120300354348718,13,1,11
2963,0.5567530254713068,0.8306780776140337,10,1,14
2964,0.8671324001819833,0.4980777053378646,13,1,10
2965,0.9651949130480276,0.2615316038764925,18,1,10
2966,0.8288824172158109,0.5594228619125913,43,1,10
2967,0.9077647861050226,0.41947955028547274,18,1,10
2968,0.6827802522057561,0.7306237932053978,14,1,11
2969,0.6846631510206053,0.7288596364421175,20,1,11
2970,0.9648414843973203,0.2628324751357323,18,1,10
2971,0.663713073399745,0.7479872700776831,17,1,11
2972,0.9016794954200259,0.4324050040634213,25,1,10
2973,0.8617528299841999,0.5073283552239345,16,1,10
2974,0.48618121789302843,0.8738580109880847,6,1,17
2975,0.16237972849812105,0.9867283434526832,8,1,42
2976,0.7866129064584977,0.6174464635844267,33,1,10
2977,0.9139496216146757,0.40582765942009275,24,1,10
2978,0.9638663669600002,0.2663862358368585,23,1,10
2979,0.8621071899198286,0.5067259546229466,20,1,10
2980,0.8295278670708813,0.5584653236798451,47,1,10
2981,0.8714297446976196,0.49052033602720435,19,1,10
2982,0.17739195551427947,0.9841402817275695,9,1,40
2983,0.9551624023198837,0.2960823959550933,13,1,10
2984,0.491525390087094,0.8708632446599925,7,1,16
2985,0.6810033453783747,0.7322803039707283,16,1,11
2986,0.6709995387380472,0.7414577661696774,15,1,11
2987,0.5651512619172977,0.8249873036315686,17,1,14
2988,0.6797302739848322,0.7334621698687024,18,1,11
2989,0.8047360164266324,0.5936328359059958,39,1,10
2990,0.12023516851036095,0.9927454377902147,12,1,45
2991,0.9587412487977386,0.28428017492212276,20,1,10
2992,0.6816953258158318,0.7316361682973627,14,1,11
2993,0.9260428592844715,0.3774183657007703,13,1,10
2994,0.9666739834455039,0.2560105656600949,15,1,10
2995,0.9268514241084669,0.37542833887189003,10,1,10
2996,0.9925547730564962,0.12179910706884219,13,1,8
2997,0.9045377253514155,0.42639360151869904,16,1,10
2998,0.8005309176643673,0.5992914565246578,25,1,10
2999,0.7099900818942874,0.7042116752878663,26,1,11
3000,0.9739754083178216,0.22665370941622115,24,1,10
3001,0.8695649165436072,0.4938186467889903,23,1,10
3002,0.9808363482640929,0.19483341069734186,11,1,8
3003,0.8027422481102874,0.5963261549679351,35,1,10
3004,0.3697087281251549,0.9291477042688532,11,1,20
3005,0.8389268265608044,0.5442442279681228,26,1,10
3006,0.018614685670672232,0.9998267317277441,0,-1,-1
3007,0.4221044519964221,0.9065472031862435,15,1,19
3008,0.8241126511222888,0.566425933604909,39,1,10
3009,0.9832715639454913,0.18214563276726609,6,1,8
3010,0.7480409202373205,0.6636526061506147,17,1,10
3011,0.46430064514922686,0.8856776563253765,9,1,17
3012,0.16185273431153757,0.9868149230711293,8,1,42
3013,0.47681864683793485,0.8790016939845114,9,1,17
3014,0.647033474426934,0.7624615944236208,18,1,11
3015,0.9371210408661533,0.34900451969270757,25,1,10
3016,0.7605654636275357,0.6492612536853187,20,1,10
3017,0.9685472113381586,0.24882986036462018,15,1,10
3018,0.6395907267536602,0.768715618581231,11,1,12
3019,0.7036449769116542,0.7105517197692212,10,1,11
3020,0.7488668119040208,0.6627205278461713,9,1,10
3021,0.9848349071265601,0.17349410855997296,12,1,8
3022,0.5830858081197895,0.812410573767533,12,1,14
3023,0.8372669890782433,0.5467942839860829,22,1,10
3024,0.23958666750400998,0.9708749810116247,5,1,35
3025,0.8466396163307568,0.5321666656784404,17,1,10
3026,0.8751176143572913,0.48391028201682496,17,1,10
3027,0.6852399976764324,0.7283173385169427,18,1,11
3028,0.9636018393857543,0.267341532748638,17,1,10
3029,0.8603894590581987,0.5096371049497282,16,1,10
3030,0.7767971532370587,0.6297508894180314,25,1,10
3031,0.7181747615231232,0.6958627823868764,14,1,11
3032,0.616066517387522,0.7876941323597694,13,1,14
3033,0.9885730519450912,0.1507425652162259,11,1,8
3034,0.5720458985616745,0.8202216102607676,12,1,14
3035,0.9715092483633985,0.23700164629045184,22,1,10
3036,0.8204641872961377,0.57169792492582,34,1,10
3037,0.5279303130932269,0.8492876924324804,7,1,16
3038,0.954064842113406,0.2996001953322487,23,1,10
3039,0.8356801916147049,0.5492163666013697,30,1,10
3040,0.1763186163957633,0.9843331476244634,7,1,40
3041,0.7501398035909286,0.6612792716156791,15,1,10
3042,0.8998136346351464,0.4362744811751971,24,1,10
3043,0.6219512703414737,0.7830559477589244,9,1,13
3044,0.9534856910633812,0.3014382804777562,21,1,10
3045,0.950674250160656,0.3101910219227411,22,1,10
3046,0.9607388936441665,0.2774541011399592,26,1,10
3047,0.9387991961402604,0.34446490289491133,23,1,10
3048,0.7982840931058252,0.6022810861169478,30,1,10
3049,0.8889656993262076,0.4579737824608161,21,1,10
3050,0.8071687242284206,0.5903208031464452,28,1,10
3051,0.9682252279932281,0.2500798030178797,16,1,10
3052,0.8324279642748524,0.554133273042889,17,1,10
3053,0.8564484516997427,0.5162325537789276,20,1,10
3054,0.09433157011236423,0.995540835365449,4,1,53
3055,0.8661611939927116,0.4997647306694624,13,1,10
3056,0.7171690970562621,0.6968991937342915,21,1,11
3057,0.8494560930276019,0.5276593086625896,21,1,10
3058,0.7740156635268537,0.6331664493757422,17,1,10
3059,0.9606528548324478,0.27775185418331233,23,1,10
3060,0.36271266444168204,0.9319010264258839,14,1,20
3061,0.7924823422219036,0.6098948575504516,28,1,10
3062,0.9511367918353765,0.308769822387337,26,1,10
3063,0.5983324990806579,0.8012479145332577,15,1,14
3064,0.2835427713802339,0.9589595908055857,8,1,31
3065,0.9379456661313125,0.3467822477946188,25,1,10
3066,0.6301133710666289,0.7765031484823798,10,1,12
3067,0.8389110751967036,0.5442685071840099,26,1,10
3068,0.9771283378626142,0.21265044402926853,6,1,9
3069,0.23050245877870518,0.9730717427286496,2,-1,-1
3070,0.8866081738134819,0.46252129262026737,13,1,10
3071,0.9305285581116012,0.36621933665324746,13,1,10
3072,0.4617693093701881,0.8870000591453079,21,1,17
3073,0.8148892642241935,0.5796166725105071,35,1,10
3074,0.9312676683754496,0.3643357378003887,7,1,10
3075,0.7811534387501253,0.6243390946663953,23,1,10
3076,0.9133570127617773,0.40715963360687274,20,1,10
3077,0.9782035441311246,0.20764832349264678,4,1,9
3078,0.1638544263721176,0.9864845295078196,3,0,42
3079,0.1728698039381469,0.9849446841759119,6,1,41
3080,0.709240672371267,0.7049664308705437,20,1,11
3081,0.9526155026687276,0.30417709327825376,24,1,10
3082,0.9164419240422781,0.4001677146618494,20,1,10
3083,0.892435128786602,0.4511757317361396,21,1,10
3084,0.9873936988358009,0.15828355410261657,12,1,8
3085,0.35534462271278594,0.934735363142482,7,1,21
3086,0.2547438473850259,0.9670085688449066,7,1,34
3087,0.9773805646880522,0.2114881362395163,6,1,9
3088,0.8953526679569936,0.4453578336375071,25,1,10
3089,0.5668077790445499,0.823850072291424,8,1,14
3090,0.12163446794453982,0.9925749625130833,13,1,45
3091,0.8098172379738238,0.5866822317749595,32,1,10
3092,0.7060363065396819,0.7081756377112987,12,1,11
3093,0.6022032865427907,0.7983427845713028,15,1,14
3094,0.8940363989384186,0.4479943273895606,35,1,10
3095,0.8455829125647966,0.5338441139306824,26,1,10
3096,0.8883925617371216,0.4590845850713732,26,1,10
3097,0.9923818700597276,0.12319993497059137,13,1,8
3098,0.9344597173254056,0.35606886510354063,17,1,10
3099,0.6681236716194746,0.7440502398505846,10,1,11
3100,0.963840642041199,0.26647929891383537,21,1,10
3101,0.6590544723479773,0.7520952083866307,14,1,11
3102,0.9214739813162224,0.3884400877319828,16,1,10
3103,0.5320284934244519,0.8467264506229317,17,1,16
3104,0.9482039287664551,0.3176622569205533,24,1,10
3105,0.2384983377939005,0.9711429054827856,5,1,35
3106,0.8138230493071472,0.5811127639420911,30,1,10
3107,0.8581465680007959,0.5134047797093979,13,1,10
3108,0.9104864879364858,0.41353881956242455,21,1,10
3109,0.9477165973384485,0.319113226189754,10,1,10
"3110,0.13981372981715595,0.9901778228957743,3,0,""[43, 44]"""
3111,0.9309913215384025,0.3650413116623635,9,1,10
3112,0.7999524372041488,0.6000634118250688,28,1,10
3113,0.9146322826855806,0.40428676390572565,18,1,10
3114,0.6714685858188947,0.7410330210310292,11,1,11
3115,0.7968465022713097,0.6041818036137627,37,1,10
3116,0.7892873640419544,0.6140239872869001,30,1,10
3117,0.775505346982592,0.6313409988282161,29,1,10
3118,0.9300201251407548,0.36750859423035914,18,1,10
3119,0.8333223361510893,0.5527873769105902,44,1,10
3120,0.8937451207712636,0.4485751432007344,29,1,10
3121,0.46380981544025107,0.8859347916755952,8,1,17
3122,0.5562696677529569,0.8310018391905128,12,1,14
3123,0.9442578173146218,0.3292068869878432,17,1,10
3124,0.7931035982416877,0.609086761025133,28,1,10
3125,0.8599507684188703,0.5103769938935283,15,1,10
3126,0.7835097254776827,0.6213795217754494,21,1,10
3127,0.32627888142902334,0.9452735538104434,7,1,24
3128,0.8291443511232094,0.5590345651213995,49,1,10
3129,0.8834896473237415,0.4684506837136336,21,1,10
3130,0.7227816867367993,0.6910764308800491,8,1,11
3131,0.8455349912469455,0.5339200114034196,26,1,10
3132,0.9723801882994298,0.23340259082273532,18,1,10
3133,0.5404456769201291,0.8413789100627275,5,1,16
3134,0.8339535415463564,0.5518346586997682,35,1,10
3135,0.28734767966700286,0.95782634699093,7,1,31
3136,0.8689127937898085,0.49496520765442686,18,1,10
3137,0.38031245713441497,0.9248580620551371,20,1,20
3138,0.9231163241843893,0.38452080831120367,18,1,10
3139,0.40464338981792997,0.9144745633841624,16,1,20
3140,0.7077759056678081,0.7064370229228605,11,1,11
3141,0.9010079991704714,0.4338024728270044,33,1,10
3142,0.6286878612948111,0.7776577480232265,10,1,12
3143,0.7561381425085789,0.6544120333885035,18,1,10
3144,0.8264386659059486,0.5630267591292584,34,1,10
3145,0.985879938913306,0.16745371315171173,20,1,8
3146,0.7472738409442521,0.6645162199979957,16,1,10
3147,0.3201904359891144,0.9473531995518361,8,1,26
3148,0.9059679198400953,0.423346345467409,23,1,10
3149,0.6346001588417186,0.7728406293655022,12,1,12
3150,0.9851476875586433,0.17170915437989204,21,1,8
3151,0.49124697536251666,0.871020326512062,8,1,16
3152,0.8221124596828412,0.5693251299865736,34,1,10
3153,0.6590254880693249,0.752120606069923,15,1,11
3154,0.9953208425662279,0.09662515383301608,4,1,5
3155,0.6936889431985853,0.720274704598204,18,1,11
3156,0.9504579622358622,0.3108531196923271,23,1,10
3157,0.8763058126422429,0.48175525189604146,33,1,10
3158,0.993103652500055,0.11723964939835967,14,1,7
3159,0.26888179044036586,0.9631731842039537,13,1,34
3160,0.9466000881656409,0.3224101007797383,18,1,10
3161,0.29187980087485255,0.9564550077454018,6,1,31
3162,0.8698524066573677,0.493312062119289,23,1,10
3163,0.4497217742809739,0.8931686994837944,12,1,19
3164,0.7880616372144458,0.6155963417296169,26,1,10
3165,0.9896297399451426,0.1436418386686465,13,1,8
3166,0.8556296631865129,0.5175885233226624,17,1,10
3167,0.8106812849771572,0.5854877062652856,39,1,10
3168,0.7934552504280583,0.6086285941098619,26,1,10
3169,0.8116121981303769,0.5841965763730371,37,1,10
3170,0.9976228661122847,0.06891020976539262,5,1,2
3171,0.9848373676886428,0.17348014066199344,12,1,8
3172,0.9566070943100572,0.29138096560288457,26,1,10
3173,0.2530320569249194,0.9674578947780335,9,1,34
3174,0.8400163958028294,0.5425610148014915,20,1,10
3175,0.8262844810742801,0.563253012717915,35,1,10
3176,0.8901640074977687,0.4556402525628223,18,1,10
3177,0.8047288964727909,0.5936424876823458,39,1,10
3178,0.7567901251599475,0.6536579430102496,22,1,10
3179,0.7643817100954018,0.6447639888142241,15,1,10
3180,0.8139490690685391,0.5809362382933765,31,1,10
3181,0.9700009697875456,0.24310104609240324,18,1,10
3182,0.7772374896610432,0.6292073463218619,18,1,10
3183,0.6306041240831756,0.7761046570465164,9,1,12
3184,0.9019965398492515,0.4317432594725453,27,1,10
3185,0.9880838141755963,0.1539167832440815,14,1,8
3186,0.7984990958711015,0.6019960082035709,24,1,10
3187,0.252432466395845,0.9676145151398415,11,1,34
3188,0.9503424794493838,0.3112059956909532,22,1,10
3189,0.9893919239394855,0.14527085338540327,16,1,8
3190,0.9687849921615436,0.24790247873419458,17,1,10
3191,0.9741605697005197,0.22585655722329404,24,1,10
3192,0.9085140412616596,0.41785432489135166,21,1,10
3193,0.889363410971487,0.45720096590576226,24,1,10
3194,0.8304990524358375,0.5570200390499214,26,1,10
3195,0.9873914133220307,0.1582978107805745,13,1,8
3196,0.5435884018411662,0.8393519222494025,9,1,16
3197,0.7785634235755802,0.627565929182163,25,1,10
3198,0.9978652437693863,0.0653066250625701,3,-1,-1
3199,0.8396215148507935,0.5431718989414481,26,1,10
3200,0.5561718281731273,0.8310673243164848,13,1,14
3201,0.9822251047513049,0.18770680221102323,11,1,8
3202,0.28150519585403383,0.9595597035657458,6,1,31
3203,0.9729889346790709,0.23085175544510592,14,1,10
3204,0.39498626152494765,0.9186870267977804,7,1,20
3205,0.6742860913314197,0.7384702208193613,12,1,11
3206,0.8137319056485752,0.5812403854942791,31,1,10
3207,0.5169056638888712,0.8560423673157802,14,1,16
3208,0.1535953360415027,0.9881338334184787,7,1,43
3209,0.9593362591971644,0.28226572903842073,20,1,10
3210,0.995848988261922,0.0910208359536776,3,0,4
3211,0.5624020172967783,0.8268639373805792,12,1,14
3212,0.3290768621805887,0.9443031392393959,9,1,24
3213,0.1411708794082966,0.9899852437319903,5,1,43
3214,0.8604760419236264,0.509490904016401,15,1,10
3215,0.8139266687379296,0.5809676220902301,32,1,10
3216,0.9421812332679509,0.33510375061715314,24,1,10
3217,0.9483978200143542,0.3170829150112327,27,1,10
3218,0.848902885913985,0.5285488532642064,18,1,10
3219,0.9328503442158155,0.3602641188023511,13,1,10
3220,0.36385533114831736,0.9314554728997775,10,1,20
3221,0.6956988143793912,0.7183335991523084,22,1,11
3222,0.8741992925367479,0.4855672939235607,17,1,10
3223,0.48475448474202726,0.8746502669767452,13,1,17
3224,0.4777755965987741,0.8784819174545857,11,1,17
3225,0.9025274735676652,0.430632278696764,22,1,10
3226,0.8980304594779909,0.4399332834075508,23,1,10
3227,0.7333532633384233,0.679847770571387,17,1,11
3228,0.769423657558324,0.6387387847857455,22,1,10
3229,0.8798581736888084,0.4752363561355494,24,1,10
3230,0.9078861907023701,0.41921672763850887,18,1,10
3231,0.7555894309116447,0.655045503682467,13,1,10
3232,0.9823098844372127,0.1872626255742182,12,1,8
3233,0.2778215186821012,0.9606327101224332,7,1,32
3234,0.7680398977871739,0.6404019951616856,21,1,10
3235,0.7712907054151322,0.6364830302060123,25,1,10
3236,0.42501777134776997,0.9051850054207563,13,1,19
3237,0.701754760172398,0.7124185964553286,16,1,11
3238,0.5652257395897605,0.8249362783301557,16,1,14
3239,0.8015590053391041,0.597915680476592,24,1,10
3240,0.15089527537172961,0.9885497538669916,6,1,43
3241,0.9628231634283128,0.27013247854690897,14,1,10
3242,0.9399156252518615,0.34140682097375036,20,1,10
3243,0.8067935883193799,0.5908333994001513,36,1,10
3244,0.9543398244014332,0.2987231152111292,27,1,10
3245,0.05206436741529342,0.9986437310901448,6,1,61
3246,0.9854481008002994,0.16997658847347968,17,1,8
3247,0.3412755694861561,0.939963289534171,13,1,22
3248,0.9615529911665811,0.27461945520774905,20,1,10
3249,0.9515434180520397,0.30751442821734626,20,1,10
3250,0.6586866997790846,0.7524173253814256,13,1,11
3251,0.961460873895284,0.27494179014569037,19,1,10
3252,0.6531378852900285,0.7572389997872995,14,1,11
3253,0.43674652158350524,0.8995846129657338,14,1,19
3254,0.835910305225993,0.5488660689248221,28,1,10
3255,0.8723523833614305,0.48887761172263966,20,1,10
3256,0.7477468149889089,0.6639839611571519,14,1,10
3257,0.7124241133984373,0.7017491593500136,19,1,11
3258,0.850878572573235,0.5253624032377402,27,1,10
3259,0.9381893249951797,0.3461225078857035,19,1,10
3260,0.9382601061369897,0.3459305901937624,19,1,10
3261,0.6961643647569224,0.7178824257791735,22,1,11
3262,0.3968649782015446,0.9178770010611921,9,1,20
